Machine generated by MIIND_ROOT/build/apps/PerformanceGeom/ResponseData
0.01766	0.002 5.51769
0.01767	0.002 5.55772
0.01768	0.002 5.59783
0.01769	0.002 5.63801
0.0177	0.002 5.67826
0.01771	0.002 5.71859
0.01772	0.002 5.75899
0.01773	0.002 5.79945
0.01774	0.002 5.83999
0.01775	0.002 5.88059
0.01776	0.002 5.92126
0.01777	0.002 5.96199
0.01778	0.002 6.00279
0.01779	0.002 6.04364
0.0178	0.002 6.08456
0.01781	0.002 6.12554
0.01782	0.002 6.16657
0.01783	0.002 6.20766
0.01784	0.002 6.24881
0.01785	0.002 6.29001
0.01786	0.002 6.33126
0.01787	0.002 6.37257
0.01788	0.002 6.41393
0.01789	0.002 6.45533
0.0179	0.002 6.49678
0.01791	0.002 6.53829
0.01792	0.002 6.57983
0.01793	0.002 6.62142
0.01794	0.002 6.66306
0.01795	0.002 6.70474
0.01796	0.002 6.74646
0.01797	0.002 6.78821
0.01798	0.002 6.83001
0.01799	0.002 6.87185
0.018	0.002 6.91372
0.01801	0.002 6.95563
0.01802	0.002 6.99757
0.01803	0.002 7.03955
0.01804	0.002 7.08156
0.01805	0.002 7.1236
0.01806	0.002 7.16567
0.01807	0.002 7.20777
0.01808	0.002 7.2499
0.01809	0.002 7.29206
0.0181	0.002 7.33424
0.01811	0.002 7.37645
0.01812	0.002 7.41868
0.01813	0.002 7.46093
0.01814	0.002 7.50321
0.01815	0.002 7.54551
0.01816	0.002 7.58783
0.01817	0.002 7.63017
0.01818	0.002 7.67253
0.01819	0.002 7.71491
0.0182	0.002 7.7573
0.01821	0.002 7.79971
0.01822	0.002 7.84213
0.01823	0.002 7.88457
0.01824	0.002 7.92702
0.01825	0.002 7.96949
0.01826	0.002 8.01196
0.01827	0.002 8.05445
0.01828	0.002 8.09695
0.01829	0.002 8.13945
0.0183	0.002 8.18197
0.01831	0.002 8.22449
0.01832	0.002 8.26702
0.01833	0.002 8.30955
0.01834	0.002 8.35209
0.01835	0.002 8.39463
0.01836	0.002 8.43718
0.01837	0.002 8.47973
0.01838	0.002 8.52228
0.01839	0.002 8.56484
0.0184	0.002 8.60739
0.01841	0.002 8.64995
0.01842	0.002 8.6925
0.01843	0.002 8.73505
0.01844	0.002 8.7776
0.01845	0.002 8.82015
0.01846	0.002 8.8627
0.01847	0.002 8.90524
0.01848	0.002 8.94777
0.01849	0.002 8.9903
0.0185	0.002 9.03283
0.01851	0.002 9.07535
0.01852	0.002 9.11786
